candidate_id,opaque_item_id,target_facet,reviewer_slot,first_construct_mapping,second_construct_mapping,direction_guess,risk_flags,fatal_risk_note,stage1_notes,recommendation,final_rationale
RORN-P05-B,NX-141,RO-RN,R02,NONE,RO_RN,UNCLEAR,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,자기 선호의 이유가 떠오르는 것만으로 상대 선택을 존중하거나 제한하는지 판별할 수 없다.,자기 선호 이유의 발생과 상대 선택 여지 유지 행동은 서로 다른 반응이라 구성개념을 안정적으로 판단하기 어렵다.,EXCLUDE,자기 선호의 이유가 먼저 떠오르는 것만으로 상대 선택을 존중하거나 제한하는지 알 수 없다. 인접한 자기표현과 사고 생성이 더 크게 작용해 상세 신호로도 목표 성향을 안정적으로 해석하기 어렵다.
RORN-P05-B,NX-141,RO-RN,R03,RO_RN,NONE,LOW,SOCIAL_DESIRABILITY,NONE,자기 선택을 우선 정당화하는 생각은 이해되지만 행동이 아닌 첫 생각의 빈도를 회상해야 하고 이기적으로 보일 수 있다.,HOLD,상대 선택 여지보다 자기 이유가 먼저 떠오르는 RO-RN 저방향은 명확하다. 이기적으로 보이는 첫 생각을 축소할 수 있어 비공개 프로필 근거로 편향을 확인한 뒤 사용해야 한다.
RORN-P05-B,NX-141,RO-RN,R04,RO_RN,NONE,LOW,SOCIAL_DESIRABILITY,NONE,상대의 선택 여지보다 자기 선호를 관철할 이유가 먼저 떠오른다.,KEEP,사소한 선택 차이에서 자기 쪽을 관철할 이유가 먼저 떠올라 낮은 RO-RN을 직접 포착한다. 표현 주도성보다 상대 선택 여지의 우선순위를 묻고 비공개 프로필 보조 역할에 맞는다.
RORN-P05-B,NX-141,RO-RN,R05,RO_RN,NONE,LOW,SOCIAL_DESIRABILITY,NONE,상대 선택 여지보다 자신의 선택을 관철할 이유가 먼저 떠오르는 반응이다.,KEEP,상대 선택 여지보다 자기 선택을 관철할 이유가 먼저 떠오르는 반응은 RO-RN LOW와 맞는다. 내적 지향이라 비공개 프로필 modifier 역할이 적절하다.
RORN-P05-B,NX-141,RO-RN,R06,RO_RN,SE_AI,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT;CULTURAL_ROLE,NONE,자기 선호 이유가 먼저 떠오르는 것만으로 상대 선택을 존중하지 않는다고 보기 어렵다.,EXCLUDE,자기 선호의 이유가 먼저 떠오르는 것만으로 상대 선택 여지를 침해했다고 볼 수 없다. 자기주장과 문화적 의사결정 방식이 섞이고 더 직접적인 RO-RN 행동 문항이 있어 제외가 타당하다.
RORN-P06-A,NX-016,RO-RN,R01,RO_RN,RO_EC,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,행동 중심 피드백은 사람 존중뿐 아니라 의사소통 기술을 반영할 수 있다.,COPY_REVISE,행동과 사람을 분리하는 반응은 존중 방향에 맞지만 피드백 기술과 문제 해결 지향도 함께 측정한다.
RORN-P06-A,NX-016,RO-RN,R02,RO_RN,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,사람 전체가 아니라 행동을 중심으로 말하는 존중 반응이 명확하고 바람직성도 높다.,HOLD,문제가 생겨도 사람 전체가 아닌 행동을 중심으로 말하는 반응은 높은 존중 방향에 맞는다. 그러나 바람직성 영향이 크고 비공개 연구용 실제 반응을 핵심 점수에 넣는 배정은 검증 전까지 보류해야 한다.
RORN-P06-A,NX-016,RO-RN,R03,RO_RN,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,사람 자체가 아닌 행동을 말하는 반응은 명확하지만 갈등 경험이 필요하고 존중하는 답이 더 좋아 보인다.,HOLD,사람 전체가 아닌 고칠 행동을 말하는 RO-RN 고방향 실제 반응이 정확하다. 존중하는 답의 바람직성이 높아 비공개 연구에서 편향을 확인한 뒤 핵심 채점 여부를 정해야 한다.
RORN-P06-A,NX-016,RO-RN,R04,RO_RN,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,사람 자체를 평가하지 않고 수정할 행동에 초점을 두어 존중을 유지한다.,KEEP,상대 실수에서 사람 자체가 아닌 고칠 행동을 중심으로 말해 높은 RO-RN을 직접 포착한다. 문제 해결 능력보다 존엄을 유지하는 실제 행동이며 비공개 코어 근거 역할에 맞는다.
RORN-P06-A,NX-016,RO-RN,R05,RO_RN,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,사람 자체가 아니라 수정할 행동에 초점을 두어 존엄을 유지한다.,KEEP,상대 사람 자체가 아니라 수정할 행동을 중심으로 말하는 반응은 RO-RN HIGH를 직접 측정한다. 무조건 동의와 구분되며 비공개 상세 역할이 바람직성 압력을 완화한다.
RORN-P06-A,NX-016,RO-RN,R06,RO_RN,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,사람 전체가 아닌 문제 행동에 한정해 존엄을 유지하는 반응이며 정답성이 강하다.,KEEP,실수한 사람의 성격이 아니라 고칠 행동에 한정해 말하는 것은 RO-RN 높은 방향의 구체적 행동이다. 도덕적 바람직성은 높지만 비공개 상세이고 사람 전체 낙인을 줄이는 핵심 내용이다.
RORN-P06-B,NX-010,RO-RN,R01,RO_RN,ER_IR,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,사람을 평가하는 반응은 존중 저하와 감정 동요가 함께 반영될 수 있다.,COPY_REVISE,사람 자체를 평가하는 낮은 존중 행동은 보이지만 감정 동요와 공격적 표현의 영향도 커 문구 정제가 필요하다.
RORN-P06-B,NX-010,RO-RN,R02,RO_RN,ER_IR,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,행동 문제를 사람 전체의 평가로 넓히는 반응은 명확하지만 감정 동요와 존중이 함께 측정될 수 있다.,HOLD,행동 문제를 사람 전체의 평가로 넓히는 반응은 낮은 상대 존중과 관련되지만 분노 반응과 강한 바람직성도 섞인다. 비공개 연구용 실제 반응을 핵심 점수에 넣는 역할 충돌을 검증하기 전에는 보류해야 한다.
RORN-P06-B,NX-010,RO-RN,R03,RO_RN,NONE,LOW,SOCIAL_DESIRABILITY,NONE,행동과 사람을 분리하지 않는 반응이 명확하지만 공격적으로 보이는 답이라 실제보다 낮춰 답할 가능성이 크다.,HOLD,행동 문제를 사람 전체로 확장하는 RO-RN 저방향 실제 반응은 정확하다. 공격적으로 보여 축소 응답 위험이 크므로 비공개 연구 근거로 유지하되 사회적 바람직성 결과를 보고 채점 여부를 결정해야 한다.
RORN-P06-B,NX-010,RO-RN,R04,RO_RN,NONE,LOW,SOCIAL_DESIRABILITY,NONE,문제 행동을 넘어 사람의 성격까지 평가해 존중 유지와 반대 방향이다.,KEEP,실수 행동을 넘어 상대의 성격까지 말하는 반응은 낮은 RO-RN을 직접 드러낸다. 문제 해결이나 감정 공감과 구분되고 실제 대인 행동이어서 비공개 연구 근거 역할에도 맞는다.
RORN-P06-B,NX-010,RO-RN,R05,RO_RN,ER_IR,LOW,SOCIAL_DESIRABILITY,NONE,수정할 행동을 넘어 사람 자체를 문제 삼아 존중의 낮은 방향으로 읽힌다.,KEEP,고칠 행동을 넘어 상대 성격까지 말하는 행동은 RO-RN LOW를 분명히 나타낸다. 감정 반응이 일부 섞이고 바람직성 압력이 커서 비공개 상세 수집 역할은 타당하다.
RORN-P06-B,NX-010,RO-RN,R06,RO_RN,ER_IR,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,행동 문제를 사람 전체 평가로 넓히는 반응은 존중 저하를 시사하나 분노 표현도 섞인다.,HOLD,실수 행동을 사람의 성격까지 확대해 말하는 것은 RO-RN 낮은 행동 증거다. 그러나 노골적으로 비난하는 선택지는 강한 도덕적 정답과 자기검열을 불러 비공개라도 편향 자료 확인 전 보류가 필요하다.
SEAI-C01,NX-128,SE-AI,R01,SE_AI,NONE,HIGH,NONE,NONE,,KEEP,미뤄진 선택에서 선택지를 먼저 제안하는 높은 표현 시작 성향을 잘 측정한다.
SEAI-C01,NX-128,SE-AI,R02,SE_AI,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,먼저 선택지를 제시하는 행동은 명확하지만 주도적인 답이 더 능력 있어 보일 수 있다.,KEEP,간단한 공동 선택이 지연될 때 먼저 선택지를 제안하는 단일 행동이 명확하다. 높은 선행 표현을 잘 포착하고 관계 에너지와도 구분되어 핵심 증거로 적합하다.
SEAI-C01,NX-128,SE-AI,R03,SE_AI,NONE,HIGH,NONE,NONE,먼저 의견을 꺼내는 행동은 명확하지만 여럿이 선택을 미루는 장면이 최근에 적을 수 있다.,KEEP,선택지를 먼저 밖으로 꺼내는 SE-AI 고방향 행동이 매우 명확하다. 상황 경험 차이는 있어도 핵심 문항으로 한 번 읽고 답하기 쉽다.
SEAI-C01,NX-128,SE-AI,R04,SE_AI,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,집단 선택이 지연될 때 선택지를 먼저 밖으로 제시한다.,KEEP,집단 선택이 미뤄질 때 선택지를 먼저 꺼내 높은 SE-AI를 직접 포착한다. 리더십 성과나 옳은 판단을 요구하지 않아 코어 근거로 적절하다.
SEAI-C01,NX-128,SE-AI,R05,SE_AI,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,집단 선택 상황에서 선택지를 먼저 밖으로 꺼내는 반응이다.,KEEP,집단이 선택을 미룰 때 선택지를 먼저 꺼내는 반응은 SE-AI HIGH를 직접 측정한다. 선택의 정확성이나 리더십 결과와 분리된다.
SEAI-C01,NX-128,SE-AI,R06,SE_AI,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,집단 선택에서 선택지를 먼저 표현하는 반응을 직접 묻는다.,COPY_REVISE,집단 선택에서 선택지를 먼저 제시하는 것은 SE-AI 높은 방향을 직접 묻는다. 연령과 위계 및 진행 역할이 발화를 정하므로 동등한 참여자 조건을 추가해야 한다.
SEAI-C02,NX-055,SE-AI,R01,SE_AI,NONE,LOW,NONE,NONE,,KEEP,선택지를 먼저 꺼내지 않고 제안 뒤 의견을 더하는 낮은 방향이 직접적이다.
SEAI-C02,NX-055,SE-AI,R02,SE_AI,NONE,LOW,NONE,NONE,선택지를 먼저 꺼내는지 이후 의견을 보태는지 표현 순서가 분명하다.,KEEP,간단한 공동 선택에서 타인의 제안 뒤 의견을 더하는 행동이 낮은 선행 표현을 보여준다. 표현 순서가 명확하고 관계 에너지와도 구분된다.
SEAI-C02,NX-055,SE-AI,R03,SE_AI,NONE,LOW,SOCIAL_DESIRABILITY,NONE,행동 순서가 명확해 빈도로 답하기 쉽지만 차례를 기다리는 예절로 해석될 가능성이 조금 있다.,KEEP,다른 사람의 제안 뒤 의견을 더하는 SE-AI 저방향 행동 순서가 명확하다. 예절로 읽힐 여지는 작고 일상적이라 핵심 문항으로 응답 부담이 낮다.
SEAI-C02,NX-055,SE-AI,R04,SE_AI,NONE,LOW,NONE,NONE,선택지를 먼저 제시하기보다 타인이 꺼낸 뒤 자기 의견을 더한다.,KEEP,타인이 선택지를 꺼낸 뒤 의견을 보태 낮은 SE-AI의 후행 표현이 직접적이다. 무관심이나 의견 없음이 아니라 참여 시점만 묻는다.
SEAI-C02,NX-055,SE-AI,R05,SE_AI,NONE,LOW,NONE,NONE,선택지를 먼저 제시하지 않고 이후 의견을 표현하는 낮은 방향이다.,KEEP,다른 사람이 선택지를 낸 뒤 자기 의견을 보태는 반응은 SE-AI LOW와 정확히 맞는다. 의견이 없거나 갈등을 피하는 것과 구분되는 낮은 방향 문항이다.
SEAI-C02,NX-055,SE-AI,R06,SE_AI,NONE,LOW,CULTURAL_ROLE,NONE,다른 사람 이후 의견을 표현하는 낮은 선제 발화 방향이며 집단 규범 영향을 받는다.,COPY_REVISE,다른 사람이 선택지를 낸 뒤 의견을 보태는 것은 SE-AI 낮은 방향이다. 발언 순서가 위계와 예절 문화에 좌우되지 않도록 동등한 참여자와 열린 발언 기회를 명시해야 한다.
SEAI-C03,NX-131,SE-AI,R01,SE_AI,NONE,HIGH,NONE,NONE,,KEEP,의견 차이에서 자신의 생각을 먼저 표현하는 높은 방향을 간결하게 묻는다.
SEAI-C03,NX-131,SE-AI,R02,SE_AI,NONE,HIGH,NONE,NONE,의견을 먼저 밖으로 표현하는 행동이 짧고 분명하다.,KEEP,가벼운 의견 충돌에서 자기 생각을 먼저 표현하는 단일 행동이 명확하다. 높은 선행 표현의 핵심 증거이며 관계 에너지나 상대 존중과도 잘 구분된다.
SEAI-C03,NX-131,SE-AI,R03,SE_AI,NONE,HIGH,NONE,NONE,짧고 흔한 대화 장면이며 발화 순서가 명확해 모바일에서 한 번 읽고 바로 응답할 수 있다.,KEEP,의견이 다를 때 자기 생각을 먼저 표현하는 SE-AI 고방향이 직접적이다. 흔하고 짧아 모바일 핵심 문항으로 응답 부담이 매우 낮다.
SEAI-C03,NX-131,SE-AI,R04,SE_AI,NONE,HIGH,NONE,NONE,다른 사람 반응을 기다리지 않고 자기 의견을 먼저 표현한다.,KEEP,의견이 엇갈릴 때 자기 생각을 먼저 말해 높은 SE-AI를 직접 포착한다. 공격성이나 설득 성공과 구분되고 표현 순서만 묻는다.
SEAI-C03,NX-131,SE-AI,R05,SE_AI,NONE,HIGH,NONE,NONE,의견 교환에서 자신의 생각을 먼저 밖으로 꺼내는 반응이다.,KEEP,가벼운 의견 차이에서 자기 생각을 먼저 말하는 반응은 SE-AI HIGH를 직접 묻는다. 리더십이나 정답 능력을 요구하지 않아 중심 문항으로 적합하다.
SEAI-C03,NX-131,SE-AI,R06,SE_AI,NONE,HIGH,CULTURAL_ROLE,NONE,의견 교환에서 자기 생각을 먼저 밖으로 꺼내는 반응이며 집단 발화 규범 영향을 받는다.,COPY_REVISE,가벼운 의견 차이에서 먼저 말하는 것은 SE-AI 높은 방향에 맞는다. 위계와 연령 및 발언 규범 효과를 줄이도록 동등한 관계와 열린 발언 기회를 명시해야 한다.
SEAI-C04,NX-086,SE-AI,R01,SE_AI,NONE,LOW,CULTURAL_ROLE,NONE,집단 규범과 발언 순서가 반응에 영향을 줄 수 있다.,KEEP,다른 사람 반응을 확인한 뒤 말하는 순서가 낮은 먼저 표현하기 방향과 잘 맞는다.
SEAI-C04,NX-086,SE-AI,R02,SE_AI,NONE,LOW,NONE,NONE,의견을 먼저 꺼내는지 기다렸다 말하는지 구분이 명확하다.,KEEP,의견이 갈린 상황에서 주변 반응을 확인한 뒤 발언하는 행동은 낮은 선행 표현을 분명히 보여준다. 가벼운 주제로 위협 수준을 낮춰 단일 반응을 판단하기 쉽다.
SEAI-C04,NX-086,SE-AI,R03,SE_AI,NONE,LOW,NONE,NONE,발화 순서가 명확하고 흔한 대화 장면이라 최근 6개월 빈도로 응답하기 쉽다.,KEEP,다른 반응을 본 뒤 의견을 표현하는 SE-AI 저방향 순서가 분명하다. 흔한 대화 장면이라 모바일 핵심 문항으로 안정적으로 답할 수 있다.
SEAI-C04,NX-086,SE-AI,R04,SE_AI,NONE,LOW,NONE,NONE,의견을 먼저 꺼내기보다 주변 반응을 확인한 뒤 표현한다.,KEEP,의견이 엇갈릴 때 주변 반응 뒤 말하는 순서는 낮은 SE-AI와 방향이 명확하다. 존중이나 갈등 회피를 직접 요구하지 않아 표현 주도성과 비교적 잘 분리된다.
SEAI-C04,NX-086,SE-AI,R05,SE_AI,NONE,LOW,NONE,NONE,자기 의견을 먼저 밖으로 꺼내지 않고 반응을 본 뒤 표현한다.,KEEP,다른 사람들의 반응을 본 뒤 자기 생각을 말하는 반응은 SE-AI LOW와 맞는다. 의견 없음이 아니라 표현 순서를 묻기 때문에 분리도가 높다.
SEAI-C04,NX-086,SE-AI,R06,SE_AI,ER_WD,LOW,CULTURAL_ROLE;ADJACENT_CONSTRUCT,NONE,의견을 먼저 꺼내지 않는 반응이나 평가 우려와 집단 발화 규범도 개입한다.,COPY_REVISE,타인 반응을 본 뒤 말하는 것은 SE-AI 낮은 방향과 관련되지만 평가 불안과 문화적 눈치 및 위계도 반영한다. 동등한 관계에서 반응 확인 없이 의견을 먼저 내는지로 수정해야 한다.
SEAI-C05,NX-019,SE-AI,R01,SE_AI,NONE,HIGH,CULTURAL_ROLE,NONE,관계와 역할 규범이 먼저 제안하는 행동에 영향을 줄 수 있다.,KEEP,필요한 조정을 먼저 밖으로 말하는 높은 먼저 표현하기 방향이 분명하다.
SEAI-C05,NX-019,SE-AI,R02,SE_AI,NONE,HIGH,NONE,NONE,상황과 반응이 짧고 직접적이며 먼저 표현하는 경향을 이해하기 쉽다.,KEEP,조정이 필요한 공동 상황에서 먼저 의견을 꺼내는 단일 행동이 분명하다. 주도적 표현의 HIGH 방향과 핵심 증거 역할에 잘 맞고 인접한 교류 에너지와도 구분된다.
SEAI-C05,NX-019,SE-AI,R03,SE_AI,NONE,HIGH,NONE,NONE,의견을 먼저 꺼내는 행동이 명확하지만 함께 방식을 조정한 최근 경험이 없는 사용자도 있을 수 있다.,KEEP,조정 의견을 먼저 표현하는 SE-AI 고방향 행동이 분명하다. 경험 기회 차이는 있어도 모바일 핵심 문항으로 이해가 쉽다.
SEAI-C05,NX-019,SE-AI,R04,SE_AI,NONE,HIGH,NONE,NONE,공동 방식에 필요한 선택이나 의견을 먼저 표현한다.,KEEP,공동 방식의 조정 필요를 먼저 표현해 높은 SE-AI를 직접 포착한다. 판단의 정확성이나 리더 역할을 요구하지 않고 선행 표현만 묻는다.
SEAI-C05,NX-019,SE-AI,R05,SE_AI,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,필요한 조정 의견을 상대 질문 전에 먼저 표현하는 반응이다.,KEEP,함께하는 방식의 조정 의견을 먼저 말하는 반응은 SE-AI HIGH를 직접 묻는다. 옳은 판단이나 리더십이 아니라 선행 표현 행동에 초점이 있다.
SEAI-C05,NX-019,SE-AI,R06,SE_AI,NONE,HIGH,CULTURAL_ROLE,NONE,공동 방식에 관한 의견을 먼저 밖으로 꺼내는 반응이 직접적이나 위계 영향을 받는다.,COPY_REVISE,작은 조정 필요를 먼저 말하는 것은 SE-AI 높은 방향에 맞는다. 권력 관계와 예절 문화가 발화를 제한할 수 있으므로 비슷한 지위의 사람들과라는 조건이 필요하다.
SEAI-C06,NX-121,SE-AI,R01,SE_AI,NONE,LOW,CULTURAL_ROLE,NONE,관계 규범과 역할에 따라 먼저 말하는 정도가 달라질 수 있다.,KEEP,필요한 의견을 먼저 꺼내지 않고 질문 뒤 표현하는 낮은 먼저 표현하기 방향이 명확하다.
SEAI-C06,NX-121,SE-AI,R02,SE_AI,NONE,LOW,NONE,NONE,바꿀 점을 먼저 말하는지 질문 뒤 말하는지 행동 순서가 분명하다.,KEEP,조정이 필요해도 상대가 질문한 뒤에야 말하는 행동이 낮은 선행 표현을 분명히 보여준다. 관계 에너지나 배려와 구분되며 한 반응으로 이해하기 쉽다.
SEAI-C06,NX-121,SE-AI,R03,SE_AI,NONE,LOW,NONE,NONE,말을 꺼내는 순서가 명확하지만 함께 방식을 조정하는 경험이 적은 사용자는 최근 빈도를 판단하기 어렵다.,KEEP,상대가 물은 뒤 의견을 표현하는 SE-AI 저방향 순서가 분명하다. 조정 경험이 적을 수 있어도 문장이 짧고 행동이 단일해 핵심 문항으로 적합하다.
SEAI-C06,NX-121,SE-AI,R04,SE_AI,NONE,LOW,NONE,NONE,필요한 조정을 먼저 제안하지 않고 질문 뒤 표현한다.,KEEP,공동 방식 조정 필요를 먼저 말하지 않고 질문 뒤 표현해 낮은 SE-AI 방향이 직접적이다. 갈등 회피나 옳은 판단을 요구하지 않아 코어 근거로 사용할 수 있다.
